,COUNTRY,YEAR,HEALTH_EXPENDITURE_PER_CAPITA,LIFE_EXPECTANCY_AT_BIRTH,GOV_DEBT_PCT_OF_GDP,GDP_PER_CAPITA,IMPORTS_PCT_OF_GDP,GOV_ED_SPEND_PCT_GDP,CHAOS
7472,"Iran, Islamic Rep.",2009,357.1794163,72.8079268293,NA,5437.8187902042,21.9044067931,12.907409668,93
7473,Iraq,2009,143.1587981,68.7279512195,NA,3725.6754409244,39.2872685627,NA,14
7474,Iceland,2009,3696.132988,81.7512195122,99.2564820798,40362.0415881687,40.7880936577,25.5892791748,90
7475,Israel,2009,1972.762818,81.4048780488,NA,27795.8767084275,30.4462660828,19.9065608978,12
7476,Italy,2009,3306.27045,81.3853658537,NA,36976.8451179565,23.1325188411,23.9307594299,68
7477,Jamaica,2009,229.3060517,72.5941463415,NA,4489.8417299567,52.4114998554,17.6124305725,47
7478,Jordan,2009,367.7455649,73.2783414634,61.0105537344,3800.6759293118,69.0804421709,NA,50
7479,Japan,2009,3746.153656,82.9314634146,NA,40855.1756354596,12.3291718553,NA,82
7480,Kazakhstan,2009,327.8900417,68.4292682927,NA,7165.2770496965,33.9276450176,NA,49
7481,Kenya,2009,35.50039895,58.6150487805,NA,942.7431464664,30.831012317,NA,33
7482,Kyrgyz Republic,2009,60.52670625,69.1024390244,NA,871.2243893379,78.6808062104,NA,79
7483,Cambodia,2009,46.03717826,70.148195122,NA,735.4075239165,55.9177118719,NA,25
7484,Kiribati,2009,143.1806738,67.557,NA,1297.3109402467,98.1595092025,NA,32
7485,St. Kitts and Nevis,2009,685.8476563,NA,NA,13983.972603034,52.5076586731,NA,38
7486,"Korea, Rep.",2009,1204.370363,80.2973170732,NA,18338.7063660256,42.8628771985,22.6706504822,88
7487,Kosovo,2009,NA,69.6487804878,NA,3209.6941085705,51.9344038726,NA,57
7488,Kuwait,2009,1462.902539,74.07,NA,36754.9458713815,29.3949734235,NA,52
7489,Lao PDR,2009,33.60275249,66.4363902439,NA,947.9555257425,40.0910522497,NA,14
7490,Lebanon,2009,604.252853,78.9100731707,NA,8403.1093160567,58.6336435543,NA,13
7491,Liberia,2009,43.49871326,58.859195122,NA,302.2760707974,146.4748135173,NA,7
7492,Libya,2009,348.6620045,74.5856829268,NA,10151.6458735245,42.822064147,NA,67
7493,St. Lucia,2009,536.70321,74.2281463415,NA,6740.7354556548,54.5972646215,13.5165195465,77
7494,Least developed countries: UN classification,2009,35.85299037,59.8266782749,NA,719.7223546942,36.2216178915,NA,69
7495,Low income,2009,25.9944727,60.1436794523,NA,493.2865630713,36.1017367461,NA,81
7496,Sri Lanka,2009,68.24001678,73.661195122,NA,2106.787092279,27.820775287,7.3484301567,40
7497,Lower middle income,2009,62.29271857,65.5278561746,45.0266225794,1335.8659538441,29.7311787559,NA,77
7498,Low & middle income,2009,163.0686079,68.1523812688,NA,2962.977643504,24.8123573128,NA,86
7499,Lesotho,2009,84.29594102,46.6345853659,NA,939.5069662797,112.727628603,NA,85
7500,Lithuania,2009,835.7187761,72.9146341463,NA,11837.3910271086,53.6193827614,17.6681995392,78
7501,Luxembourg,2009,8126.842462,80.6365853659,13.2307706525,101221.810003471,136.4776856861,NA,23
7502,Latvia,2009,784.0887534,73.0804878049,NA,12219.3737898048,44.2662395108,29.4834003448,23
7503,"Macao SAR, China",2009,NA,79.4777073171,NA,41187.7920414883,35.2283529775,NA,91
7504,Morocco,2009,164.7028592,69.9374390244,47.503630677,2883.8506774115,39.9119285274,16.6008491516,58
7505,Moldova,2009,190.4326774,68.341804878,27.6322264363,1525.5261188276,73.4912043317,41.7191085815,5
7506,Madagascar,2009,18.86382618,62.9076585366,NA,417.1783091928,51.6272855464,7.8744301796,13
7507,Maldives,2009,474.6330635,76.3464146341,50.4069355337,5970.1605902778,68.3197766367,NA,6
7508,Mexico,2009,525.7222678,76.4614634146,NA,7661.2084045474,28.7543632719,14.879240036,1
7509,Middle income,2009,184.1862721,69.4926506433,NA,3223.0055868451,24.675012016,NA,57
7510,"Macedonia, FYR",2009,306.3081833,74.5784634146,NA,4566.3413322114,54.3714515872,NA,69
7511,Mali,2009,45.28000723,53.342195122,NA,692.8426782577,28.8339557497,14.7626895905,17
7512,Malta,2009,1668.674215,79.8926829268,77.8205469651,20675.5825862064,79.0113716275,20.0053901672,26
7513,Montenegro,2009,424.1239257,74.2713414634,NA,6697.7072403889,65.4195433898,NA,11
7514,Mongolia,2009,110.5447983,66.6412195122,59.5071151381,1717.0731367761,57.5357578383,14.886639595,3
7515,Mozambique,2009,24.65595681,48.7994390244,NA,461.4252186979,41.2772315559,NA,91
7516,Mauritania,2009,46.19631692,60.8594390244,NA,1045.7904085227,56.7596083319,NA,17
7517,Mauritius,2009,357.3389696,72.8824390244,46.2353130698,7318.1264097242,58.3150938184,8.8140296936,18
7518,Malawi,2009,28.72823976,52.683,29.2734146419,432.3624092331,31.6544190197,NA,59
7519,Malaysia,2009,285.246019,74.3259268293,50.8357310892,7312.0083136334,71.1422452479,14.1615495682,76
7520,North America,2009,7664.781537,78.3505913145,74.1226093309,46394.3848463695,15.2271971366,21.7910900116,76
7521,Namibia,2009,326.2218238,61.440902439,15.8082771032,4123.9399972969,73.1307975279,NA,30
7522,Niger,2009,26.60361474,56.4682195122,NA,344.3756411101,46.8564580703,28.9423007965,56
7523,Nigeria,2009,74.275768,50.8304878049,15.1307318172,1091.9685272245,31.0342380636,NA,20
7524,Nicaragua,2009,109.2593329,73.4441219512,NA,1478.9713892993,47.0299148366,NA,8
7525,Netherlands,2009,5739.67269,80.5487804878,55.1253360106,51900.3400948453,55.8260193672,17.5110492706,55
7526,Norway,2009,7943.529381,80.7951219512,35.2687465244,80017.7768095085,27.9151976912,20.9309597015,43
7527,Nepal,2009,28.72971293,66.6522926829,NA,483.4034114547,34.6600935775,16.1671504974,21
7528,New Zealand,2009,2701.929974,80.7024390244,47.188881517,28200.9419253104,26.4196984283,17.6057605743,35
7529,OECD members,2009,4191.311697,79.144176453,NA,34423.7497030467,24.0664677644,21.3150806427,86
7530,Oman,2009,510.8173406,75.7546097561,5.6156041558,17518.8333143066,34.6460417193,12.620010376,8
7531,Pakistan,2009,27.50694481,65.9612682927,NA,1009.7993193028,19.6760958406,NA,55
7532,Panama,2009,540.8330986,76.7464634146,NA,7471.3413858118,67.0148720552,NA,18
7533,Peru,2009,234.387951,73.6036829268,26.4008658754,4166.0853424169,21.2325132139,9.6789102554,72
7534,Philippines,2009,78.09975449,68.0716097561,54.7789752484,1836.8741202308,33.3580311541,NA,56
7535,Palau,2009,872.3818446,NA,NA,9162.4066063704,68.802360515,NA,7
7536,Poland,2009,813.0440018,75.6951219512,47.0722368621,11527.5932279825,38.3308000147,25.9494590759,83
7537,Puerto Rico,2009,NA,78.0077804878,NA,25768.7360476525,56.1341929386,NA,29
7538,Portugal,2009,2382.262025,78.7268292683,NA,23063.9716141302,34.0015659324,21.3538703918,90
7539,Paraguay,2009,187.4326842,71.9277804878,NA,2599.592016272,44.7594548693,NA,66
7540,Qatar,2009,1646.862166,77.9959512195,NA,61463.9035819678,29.0092868821,9.8788099289,21
7541,Romania,2009,431.4224542,73.3097560976,NA,8220.1083289951,33.7815470729,18.2484397888,10
7542,Russian Federation,2009,524.9394246,68.6048780488,8.6978704983,8562.809598424,20.4969598238,NA,68
7543,Rwanda,2009,49.65096685,61.2800243902,NA,529.5965561776,28.1405369572,NA,15
7544,South Asia,2009,40.34117854,65.8376484843,56.0009563161,1037.3138936424,25.0677408621,7.5934948921,54
7545,Saudi Arabia,2009,582.3538518,74.8592439024,NA,15655.0833675338,37.769720909,NA,41
7546,Sudan,2009,111.8341415,61.2464634146,NA,1183.206774887,19.9982388912,NA,74
7547,Senegal,2009,48.72541865,62.5644146341,NA,1015.1082205179,41.160585648,18.3346004486,79
7548,Singapore,2009,1703.696973,81.2414634146,107.3365778359,38577.5582156126,168.3505563536,10.5855302811,18
7549,Solomon Islands,2009,91.48570334,66.8256829268,NA,1161.2348171668,57.6,NA,15
7550,Sierra Leone,2009,73.5364085,44.5014390244,NA,440.9244596818,27.5318880316,NA,98
7551,El Salvador,2009,228.2594457,71.4026585366,49.5368084797,3431.2800679181,38.6747979285,11.9403896332,3
7552,Serbia,2009,576.5124281,73.6853658537,NA,5821.3053970568,42.744742382,58.0667610168,13
7553,Suriname,2009,457.1316237,70.0670243902,NA,7561.4507007808,43.7958262831,NA,74
7554,Slovak Republic,2009,1475.097433,74.9097560976,39.6249365917,16512.9819723317,69.3137569827,18.3104305267,17
7555,Slovenia,2009,2234.661319,78.9707317073,NA,24633.7978523083,55.3738020583,NA,85
7556,Sweden,2009,4357.073047,81.3512195122,NA,46207.0592032962,38.6909994773,26.772480011,26
7557,Swaziland,2009,227.1802555,47.8927560976,NA,3046.6266041172,75.8074079634,NA,16
7558,Seychelles,2009,249.7671121,73.0341463415,100.3426949449,9706.9560596396,117.0287522761,NA,56
7559,Chad,2009,27.97089273,49.3075365854,NA,803.9143366053,41.9711114865,9.432559967,3
7560,Togo,2009,37.02623549,55.143902439,NA,508.5405257239,52.3476067406,10.4918203354,16
7561,Thailand,2009,163.6318342,73.5870731707,26.7920965741,4231.1403677813,54.7582477593,22.0899105072,86
7562,Tajikistan,2009,39.63715638,66.8213170732,NA,671.5453596986,54.4683476743,NA,79
7563,Turkmenistan,2009,86.40953445,64.8810243902,NA,4059.9615110208,45.2400583222,NA,15
7564,Timor-Leste,2009,50.06766607,65.388,NA,788.8458907997,124.6943765281,NA,39
7565,Tonga,2009,145.0480706,72.0317560976,NA,3076.4290568421,54.7297671471,NA,75
7566,Trinidad and Tobago,2009,886.9573674,69.4824878049,NA,14508.8137365799,38.3991356752,15.1072502136,29
7567,Tunisia,2009,259.2668398,74.4512195122,42.929792151,4162.5096689683,48.5355470268,NA,21
7568,Turkey,2009,579.7090741,73.876097561,52.9440405155,8624.1721864689,24.4218129077,NA,32
7569,Tanzania,2009,27.51657269,58.1759512195,NA,665.3440028681,26.2780011238,8.3527803421,42
7570,Uganda,2009,42.16719313,56.4917560976,28.4665337208,566.3342504515,29.9561022603,7.0178699493,55
7571,Ukraine,2009,197.6155048,69.19,24.8751238579,2545.4803410735,48.0497511893,NA,5
7572,Upper middle income,2009,309.7364997,73.5596329481,NA,5264.582495233,23.2966014538,NA,63
7573,Uruguay,2009,802.9692895,76.4611707317,49.2733292136,9415.1535827344,26.2952035143,NA,1
7574,United States,2009,8008.66756,78.0902439024,76.3153213329,47001.5553496818,13.7541708744,21.7910900116,21
7575,Uzbekistan,2009,64.24081121,67.7420243902,NA,1213.2653281639,35.6451688314,NA,92
7576,St. Vincent and the Grenadines,2009,316.9023061,72.0474634146,NA,6177.4974278658,57.4945479335,17.4701499939,18
7577,"Venezuela, RB",2009,665.4299513,74.0024878049,NA,11534.8406001136,20.4494107888,17.8903198242,6
7578,Vietnam,2009,71.81365441,75.1707560976,NA,1232.3696735953,73.3389418666,NA,45
7579,Vanuatu,2009,103.0851839,70.545804878,NA,2643.4757853431,56.2769698552,16.1963806152,59
7580,West Bank and Gaza,2009,NA,72.4530487805,NA,1963.2015186572,68.0113370573,NA,45
7581,World,2009,905.7269468,70.0733999452,NA,8776.6705444213,25.9539953561,17.5110492706,29
7582,Samoa,2009,160.4319535,72.1217073171,NA,3165.7066606056,51.7740319928,NA,29
7583,South Africa,2009,484.2337801,53.467097561,NA,5916.2543010132,27.5063747831,14.717499733,90
7584,"Congo, Dem. Rep.",2009,16.94807261,48.697804878,NA,286.0481803451,36.8951521545,NA,29
7585,Zambia,2009,63.56894326,53.1133658537,NA,1134.7729978295,26.8703832862,NA,98
7586,Zimbabwe,2009,NA,51.1479268293,NA,594.4959684781,46.4652033337,NA,35
7587,Aruba,2010,NA,74.9520243902,NA,24289.1415161326,74.8163425164,NA,83
7588,Afghanistan,2010,43.28317783,59.600097561,NA,569.9407287933,44.9434783455,NA,95
7589,Angola,2010,143.7824899,50.6541707317,NA,3886.4793543252,42.9499678543,NA,35
7590,Albania,2010,206.6219318,76.9785121951,NA,4094.3588319192,53.0245435113,NA,60
7591,Arab World,2010,245.3238003,69.5716899534,NA,5957.9890086765,39.5646190716,NA,73
7592,United Arab Emirates,2010,1283.360035,76.5986097561,NA,34341.9112921486,72.246578366,NA,8
7593,Argentina,2010,750.8801848,75.6635609756,NA,10332.0323662966,15.9510141472,12.6877002716,84
7594,Armenia,2010,142.560562,74.2196585366,NA,3124.784017862,45.3171919668,NA,67
7595,Antigua and Barbuda,2010,735.7186301,75.333902439,75.2890925941,13017.3103875487,59.7892161119,NA,75
7596,Australia,2010,5138.113823,81.6951219512,29.2400244952,51845.6548605562,20.4159941764,22.4116897583,13
7597,Austria,2010,5272.032851,80.3829268293,79.4083037055,46659.8408181344,47.6794800214,25.0089797974,87
7598,Azerbaijan,2010,310.2866496,70.4502926829,6.3855757918,5842.8057835858,20.6812669257,NA,70
7599,Burundi,2010,19.4139838,52.6240243902,NA,214.2309908401,39.1790536207,15.7790498734,42
7600,Belgium,2010,4570.03142,80.2341463415,7.0226143213,44382.8189867028,74.6516717292,22.4885101318,67
7601,Benin,2010,30.47805207,58.7466829268,NA,732.9536227267,37.2052604136,14.1309604645,51
7602,Burkina Faso,2010,41.43219742,55.0067560976,NA,575.0118817524,29.6400889384,18.1451301575,35
7603,Bangladesh,2010,24.36645107,69.485804878,NA,760.3319352002,21.7787299851,NA,38
7604,Bulgaria,2010,480.1895778,73.512195122,14.087746046,6843.2632888532,56.4603812623,21.7862300873,9
7605,Bahrain,2010,747.331311,76.2648536585,30.3067895852,20386.0175551116,50.9350767827,NA,93
7606,"Bahamas, The",2010,1626.225609,74.5923902439,NA,21920.5165867583,49.2380126378,NA,46
7607,Bosnia and Herzegovina,2010,427.4578614,75.8066829268,NA,4475.0881300457,51.3100156029,NA,80
7608,Belarus,2010,323.1547353,70.4048780488,19.5937150567,5818.8548592158,66.8956158372,NA,70
7609,Belize,2010,264.6569329,73.2704878049,80.0963074742,4348.0195387497,57.4718967883,18.1805992126,82
7610,Bermuda,2010,NA,79.2885365854,NA,88207.3275597322,30.1860729397,11.9679899216,86
7611,Bolivia,2010,105.8240308,66.3197073171,NA,1981.1663127467,34.3241704723,20.7914600372,50
7612,Brazil,2010,988.9289806,73.0753170732,61.3187646811,11121.4209541496,11.7792049509,20.7989406586,1
7613,Barbados,2010,978.2038948,74.8017804878,97.5150074184,15906.1893174632,50.3880328422,NA,55
7614,Brunei Darussalam,2010,844.0706144,77.9886585366,NA,34852.0239843014,32.8726559353,5.060379982,35
7615,Bhutan,2010,90.21146126,67.0046829268,54.8829606742,2201.2930777894,70.7312026705,7.8341898918,16
7616,Botswana,2010,393.8799413,46.4402926829,21.6304582942,6243.998830792,51.2643011652,NA,23
7617,Central African Republic,2010,17.66498038,48.0987317073,NA,446.8002045528,26.5098033155,4.4779100418,54
7618,Canada,2010,5272.991706,80.8934878049,52.265495319,47445.7619347846,30.9887728464,NA,38
7619,Switzerland,2010,7696.517861,82.2463414634,23.8086846116,74277.1205125567,53.5225374961,21.9874706268,63
7620,Chile,2010,894.4061625,79.0504634146,NA,12785.0518749447,31.6694177812,14.5987596512,41
7621,China,2010,215.824467,74.8850243902,NA,4560.5124871009,22.8502218619,NA,78
7622,Cote d'Ivoire,2010,82.92619355,49.6752926829,NA,1236.0851980687,43.3267911985,NA,45
7623,Cameroon,2010,57.31504403,53.6948292683,NA,1147.2423467852,23.0135406349,6.6389698982,32
7624,"Congo, Rep.",2010,66.96041848,57.2040243902,NA,2953.1850078768,54.697925066,11.1202096939,31
7625,Colombia,2010,417.5994817,73.3676829268,72.3377926132,6250.6544997915,17.764862623,15.6549797058,31
7626,Comoros,2010,27.41594117,60.2034146341,NA,759.2631308639,53.0319886997,NA,20
7627,Costa Rica,2010,750.3131956,79.2797073171,NA,8199.4272574462,40.9274975189,24.9210796356,14
7628,Cuba,2010,583.371882,78.7177804878,NA,5688.6667321653,17.7225540276,49.4273109436,53
7629,Cyprus,2010,2011.790843,79.3098292683,92.6884116169,30818.4639574235,53.2844356642,31.2632198334,1
7630,Czech Republic,2010,1404.022658,77.4243902439,33.5564519984,19763.9637984737,63.0778488035,14.8960103989,55
7631,Germany,2010,4667.722335,79.987804878,53.8479725278,41788.0447853084,37.0527042007,17.661819458,65
7632,Dominica,2010,399.9865982,NA,56.6920660583,6938.9521464641,53.5633908477,15.0819702148,61
7633,Denmark,2010,6265.972596,79.1,43.0315197684,57647.668762065,43.6057285218,28.0728397369,67
7634,Dominican Republic,2010,278.0395345,72.7921463415,NA,5451.0680613947,32.8999336669,7.2181801796,5
7635,Algeria,2010,181.3532579,70.6166097561,NA,4473.4864456812,31.4221141748,NA,42
7636,Ecuador,2010,335.3448103,75.6477073171,NA,4657.301737458,32.4082827426,8.6430797577,33
7637,"Egypt, Arab Rep.",2010,125.7511901,70.4508292683,NA,2668.0359882616,26.5871042599,NA,59
7638,Euro area,2010,3935.261736,80.7497965494,70.9043811073,37611.5357076557,37.4419063005,22.0188446045,52
7639,Eritrea,2010,11.61572771,61.185097561,NA,451.4266932972,23.3453106359,NA,100
7640,Spain,2010,2902.052121,81.6268292683,53.6144907129,30737.8322708385,26.8248230894,21.0727291107,71
7641,Estonia,2010,894.3863761,75.4292682927,0.5192743001,14639.473302339,68.712916492,24.7925796509,22
7642,European Union,2010,3341.821059,79.6305032025,69.9133923542,33654.052536905,37.5516053664,22.2361946106,41
7643,Finland,2010,3977.57808,79.8707317073,46.8107963656,46205.1660111855,37.4120791021,20.1214103699,5
7644,Fiji,2010,154.2907934,69.3823170732,NA,3651.9582906354,63.8930956897,NA,67
7645,France,2010,4633.601725,81.3682926829,76.2784835082,40705.7662299421,27.9252091964,18.1258792877,30
7646,Gabon,2010,322.4293818,62.2897560976,NA,9312.0494626889,31.4941703485,NA,65
7647,United Kingdom,2010,3489.15629,80.4024390244,83.1913352442,38708.6762921633,31.3341021942,25.1768093109,50
7648,Georgia,2010,266.5583714,73.6747317073,36.7997200917,2964.4770480221,52.7644640556,NA,40
7649,Ghana,2010,70.46259182,60.5995609756,NA,1323.0991405686,45.9010978085,NA,34
7650,Guinea,2010,26.99390746,55.298,NA,430.0564738591,36.5274092443,10.8831996918,25
7651,"Gambia, The",2010,26.64964786,58.1335121951,NA,562.5681661425,42.6882991031,20.0586299896,2
7652,Guinea-Bissau,2010,37.64854926,53.5584390244,NA,517.8891757904,35.3493923663,5.1036000252,23
7653,Equatorial Guinea,2010,756.6917859,51.5330731707,NA,22366.2939001749,81.4661874716,NA,3
7654,Greece,2010,2442.042183,80.387804878,132.4187424837,26919.3616367757,30.7268928109,NA,48
7655,Grenada,2010,438.1107135,72.3368780488,NA,7365.6666592364,49.2297487841,NA,71
7656,Guatemala,2010,197.5499295,70.9959756098,24.4197869352,2805.9739374909,36.3091822309,8.6456899643,19
7657,Guyana,2010,188.2953518,65.7024878049,NA,2998.9412742409,79.5951503243,8.076210022,55
7658,High income,2010,4325.121819,78.6372513368,86.5042061045,39182.597133102,29.1488247229,22.0294351578,73
7659,"Hong Kong SAR, China",2010,NA,82.9780487805,NA,32549.998231121,213.5375031244,14.6972703934,24
7660,Honduras,2010,175.6398761,72.8503170732,NA,2096.2029486273,63.6829320449,17.9809799194,8
7661,Heavily indebted poor countries (HIPC),2010,43.79702175,57.2758807934,NA,736.7731151194,37.5013039235,11.1108398438,89
7662,Croatia,2010,1050.689577,76.4756097561,NA,13509.1858157682,38.1601876877,NA,56
7663,Haiti,2010,44.93182235,61.8667560976,NA,662.2793812478,64.74909347,NA,54
7664,Hungary,2010,1026.02686,74.2073170732,81.5471370713,13025.7947978134,76.9605971086,22.0713996887,93
7665,Indonesia,2010,85.98546452,70.1678536585,26.166159278,3125.2199450583,22.4022429392,9.9532804489,34
7666,India,2010,52.17973479,65.6942439024,52.1853014203,1345.7213825728,26.3380246912,7.3401198387,82
7667,Ireland,2010,4319.638007,80.8951219512,83.1961700397,48541.4776442369,87.1148246517,19.4003601074,91
7668,"Iran, Islamic Rep.",2010,416.0223044,73.1301463415,NA,6299.9187379067,20.3361828395,12.4520998001,64
7669,Iraq,2010,141.3005641,68.8297560976,NA,4487.3662893751,34.080650406,NA,44
7670,Iceland,2010,3730.433901,81.8975609756,105.8772844235,41620.0674537296,43.5280615981,25.1221008301,59
7671,Israel,2010,2164.555852,81.6024390244,NA,30661.9900386465,32.7961978202,21.4889698029,75
7672,Italy,2010,3204.589115,81.7365853659,114.681729428,35851.5080738451,27.1573887102,22.8178691864,51
7673,Jamaica,2010,254.9820275,72.8471219512,NA,4902.6726917476,49.5934710352,21.0827503204,41
7674,Jordan,2010,360.5261051,73.4358780488,61.3734600445,4054.2706677568,69.0298827854,NA,36
7675,Japan,2010,4115.430224,82.8426829268,168.474953428,44507.6637099867,13.9677701585,23.8103904724,60
7676,Kazakhstan,2010,397.6762654,68.2953658537,9.5229632513,9070.6499719999,29.8940863973,NA,19
7677,Kenya,2010,34.50403029,59.5470731707,NA,991.8505451432,33.5702415138,NA,60
7678,Kyrgyz Republic,2010,59.83556788,69.3,NA,880.0377751191,81.6785278167,NA,93
7679,Cambodia,2010,45.54847307,70.6433658537,NA,782.692789877,59.5209354442,6.8828701973,39
